shipment_id,truck_id,origin_port,border,destination,depart_time,border_arrival_time,border_exit_time,arrival_time,goods_category,weight_kg,declared_value_usd,fuel_price_usd_per_litre,rainfall_indicator,delay_reason
SHP00374,TRK107,Mombasa,Malaba,Kampala,2024-05-10 21:00:00,2024-05-11 10:47:56.085816,2024-05-12 02:55:21.162298,2024-05-12 10:16:48.211536,Construction Materials,27946.84,34272.19,1.25,0,Traffic Congestion
SHP00375,TRK165,Mombasa,Malaba,Kampala,2024-03-27 08:00:00,2024-03-27 19:50:36.846505,2024-03-28 06:35:56.186116,2024-03-28 14:02:41.665160,Food,19841.79,29098.61,1.43,0,None
SHP00376,TRK253,Mombasa,Malaba,Kampala,2024-05-12 07:00:00,2024-05-12 20:23:53.240167,2024-05-13 00:25:38.455554,2024-05-13 07:38:56.645000,Textiles,10290.26,11143.0,1.26,0,None
SHP00377,TRK838,Mombasa,Malaba,Kampala,2024-01-07 20:00:00,2024-01-08 06:59:03.253094,2024-01-09 02:59:03.253094,2024-01-09 08:09:59.959813,Machinery,16901.18,22237.09,1.39,0,System Downtime
SHP00378,TRK843,Mombasa,Malaba,Kampala,2024-02-26 21:00:00,2024-02-27 08:12:28.118193,2024-02-27 13:26:26.474331,2024-02-27 20:34:48.991927,Pharmaceuticals,4150.98,4193.06,1.18,0,None
SHP00379,TRK400,Mombasa,Malaba,Kampala,2024-01-25 15:00:00,2024-01-25 23:46:03.593417,2024-01-26 05:34:29.101184,2024-01-26 10:36:33.687832,Textiles,8031.28,11555.71,1.57,1,None
SHP00380,TRK770,Mombasa,Malaba,Kampala,2024-01-23 07:00:00,2024-01-23 17:07:54.121356,2024-01-23 21:35:35.433265,2024-01-24 04:34:12.056248,Food,16307.09,23168.96,1.29,1,None
SHP00381,TRK574,Mombasa,Malaba,Kampala,2024-01-31 15:00:00,2024-01-31 23:19:19.422215,2024-02-01 04:11:46.602992,2024-02-01 10:44:01.916101,Construction Materials,33886.02,28798.07,1.54,0,None
SHP00382,TRK988,Mombasa,Malaba,Kampala,2024-06-23 12:00:00,2024-06-23 23:10:44.511700,2024-06-24 02:21:21.076507,2024-06-24 08:00:29.820965,Textiles,10688.16,9578.26,1.2,1,None
SHP00383,TRK683,Mombasa,Malaba,Kampala,2024-04-27 04:00:00,2024-04-27 13:53:53.882685,2024-04-27 17:58:27.713624,2024-04-28 00:50:13.339392,Textiles,3727.3,3849.71,1.59,1,None
SHP00384,TRK749,Mombasa,Malaba,Kampala,2024-01-15 00:00:00,2024-01-15 10:42:44.349737,2024-01-16 00:05:31.393417,2024-01-16 04:55:46.499521,Textiles,4517.45,6031.42,1.34,0,Documentation Issues
SHP00385,TRK729,Mombasa,Malaba,Kampala,2024-04-21 20:00:00,2024-04-22 06:34:35.250017,2024-04-22 18:07:18.399529,2024-04-22 23:50:16.365989,Machinery,16432.96,13580.33,1.2,1,None
SHP00386,TRK114,Mombasa,Malaba,Kampala,2024-03-23 16:00:00,2024-03-24 01:08:36.456935,2024-03-24 01:38:42.210931,2024-03-24 08:21:07.384171,Pharmaceuticals,6401.62,6135.22,1.54,1,None
SHP00387,TRK232,Mombasa,Malaba,Kampala,2024-01-27 12:00:00,2024-01-27 23:01:12.067940,2024-01-28 00:18:35.463229,2024-01-28 05:32:03.520555,Fuel,36476.88,36795.75,1.25,1,None
SHP00388,TRK544,Mombasa,Malaba,Kampala,2024-06-24 04:00:00,2024-06-24 14:03:23.029328,2024-06-24 16:36:30.325817,2024-06-25 00:12:50.252193,Food,21251.73,19454.23,1.55,1,None
SHP00389,TRK119,Mombasa,Malaba,Kampala,2024-02-28 07:00:00,2024-02-28 19:21:46.846688,2024-02-29 04:55:58.359800,2024-02-29 09:27:27.722980,Pharmaceuticals,2131.48,2458.12,1.16,0,None
SHP00390,TRK484,Mombasa,Malaba,Kampala,2024-06-12 08:00:00,2024-06-12 20:37:38.992728,2024-06-13 08:20:45.625906,2024-06-13 14:50:18.766699,Construction Materials,34893.6,44083.84,1.43,0,None
SHP00391,TRK149,Mombasa,Malaba,Kampala,2024-06-25 03:00:00,2024-06-25 13:30:02.352208,2024-06-25 21:50:55.810479,2024-06-26 03:22:11.464665,Construction Materials,20054.77,25896.88,1.2,0,None
SHP00392,TRK408,Mombasa,Malaba,Kampala,2024-04-17 21:00:00,2024-04-18 05:36:21.164699,2024-04-18 07:23:02.277025,2024-04-18 13:27:54.729997,Construction Materials,27112.69,24293.36,1.52,0,None
SHP00393,TRK623,Mombasa,Malaba,Kampala,2024-06-07 03:00:00,2024-06-07 12:41:46.466192,2024-06-07 15:55:38.942076,2024-06-07 23:03:59.487029,Machinery,12370.23,11625.85,1.23,0,None
SHP00394,TRK466,Mombasa,Malaba,Kampala,2024-06-29 13:00:00,2024-06-29 22:46:19.585942,2024-06-30 05:55:01.275899,2024-06-30 10:04:28.718089,Machinery,28027.85,35924.49,1.34,0,None
SHP00395,TRK102,Mombasa,Malaba,Kampala,2024-01-04 21:00:00,2024-01-05 05:32:02.461334,2024-01-05 09:39:35.288795,2024-01-05 14:06:05.494006,Construction Materials,28380.44,25667.3,1.15,0,None
SHP00396,TRK840,Mombasa,Malaba,Kampala,2024-01-26 08:00:00,2024-01-26 19:51:57.674698,2024-01-26 23:33:01.096173,2024-01-27 05:22:38.313953,Food,13961.88,11658.95,1.51,0,None
SHP00397,TRK972,Mombasa,Malaba,Kampala,2024-03-15 11:00:00,2024-03-15 23:48:34.475818,2024-03-16 03:32:16.113530,2024-03-16 08:47:19.095870,Pharmaceuticals,2695.41,3762.45,1.55,0,None
SHP00398,TRK972,Mombasa,Malaba,Kampala,2024-02-05 21:00:00,2024-02-06 08:52:59.490325,2024-02-06 19:51:05.076704,2024-02-07 01:09:57.792599,Machinery,29011.96,28658.5,1.47,1,None
SHP00399,TRK934,Mombasa,Malaba,Kampala,2024-03-28 05:00:00,2024-03-28 13:40:58.771198,2024-03-28 21:20:59.239724,2024-03-29 02:57:02.842978,Machinery,13980.33,14958.96,1.53,1,None
SHP00400,TRK764,Mombasa,Malaba,Kampala,2024-02-12 03:00:00,2024-02-12 11:47:42.250047,2024-02-12 15:41:22.082956,2024-02-12 22:35:42.402970,Textiles,4434.56,4839.08,1.4,1,None
SHP00401,TRK285,Mombasa,Malaba,Kampala,2024-06-05 12:00:00,2024-06-06 00:40:29.948763,2024-06-06 07:02:50.790415,2024-06-06 13:29:34.351653,Textiles,9160.18,12704.95,1.59,0,None
SHP00402,TRK594,Mombasa,Malaba,Kampala,2024-05-04 03:00:00,2024-05-04 16:19:32.028846,2024-05-04 17:52:36.331721,2024-05-04 23:38:22.237197,Fuel,25232.26,25736.06,1.45,0,None
SHP00403,TRK785,Mombasa,Malaba,Kampala,2024-03-27 16:00:00,2024-03-28 03:08:19.028585,2024-03-28 06:22:30.245283,2024-03-28 13:10:38.599937,Fuel,28656.96,37502.11,1.34,1,None
SHP00404,TRK252,Mombasa,Malaba,Kampala,2024-05-22 19:00:00,2024-05-23 03:19:38.628089,2024-05-23 13:35:23.866921,2024-05-23 20:09:48.808439,Electronics,12583.51,14200.52,1.35,0,None
SHP00405,TRK176,Mombasa,Malaba,Kampala,2024-05-05 10:00:00,2024-05-05 19:26:43.263241,2024-05-05 20:30:54.059214,2024-05-06 04:23:44.147916,Fuel,30138.59,35724.68,1.29,0,None
SHP00406,TRK180,Mombasa,Malaba,Kampala,2024-04-27 14:00:00,2024-04-28 02:48:27.243815,2024-04-28 10:32:27.732500,2024-04-28 16:20:00.352134,Textiles,7486.11,7645.14,1.59,0,None
SHP00407,TRK205,Mombasa,Malaba,Kampala,2024-04-13 13:00:00,2024-04-13 21:12:53.969740,2024-04-13 21:42:34.140288,2024-04-14 03:54:21.162860,Textiles,3818.06,4669.27,1.41,1,None
SHP00408,TRK620,Mombasa,Malaba,Kampala,2024-05-23 06:00:00,2024-05-23 17:55:39.273245,2024-05-24 08:47:45.932483,2024-05-24 14:37:15.326577,Food,15450.14,12947.1,1.21,1,System Downtime
SHP00409,TRK673,Mombasa,Malaba,Kampala,2024-06-07 19:00:00,2024-06-08 05:50:19.687512,2024-06-08 09:00:40.860937,2024-06-08 15:38:24.068710,Pharmaceuticals,4715.19,4093.76,1.43,0,None
SHP00410,TRK449,Mombasa,Malaba,Kampala,2024-03-31 20:00:00,2024-04-01 09:47:11.767563,2024-04-01 16:29:50.034817,2024-04-01 21:39:54.598136,Construction Materials,22477.81,19655.17,1.55,1,None
SHP00411,TRK243,Mombasa,Malaba,Kampala,2024-04-14 03:00:00,2024-04-14 12:31:32.649123,2024-04-14 17:58:52.729970,2024-04-14 22:45:53.999097,Fuel,38604.33,41500.72,1.33,0,None
SHP00412,TRK833,Mombasa,Malaba,Kampala,2024-03-27 03:00:00,2024-03-27 15:32:34.425783,2024-03-27 21:08:52.422431,2024-03-28 01:20:02.027642,Pharmaceuticals,7024.8,8515.24,1.49,1,None
SHP00413,TRK568,Mombasa,Malaba,Kampala,2024-06-17 18:00:00,2024-06-18 07:44:13.710947,2024-06-18 14:01:35.417373,2024-06-18 18:33:54.175981,Machinery,8095.43,10648.32,1.38,1,None
SHP00414,TRK958,Mombasa,Malaba,Kampala,2024-05-29 15:00:00,2024-05-30 04:32:46.410874,2024-05-30 05:25:01.094442,2024-05-30 12:32:28.668000,Electronics,15377.27,14171.0,1.51,0,None
SHP00415,TRK496,Mombasa,Malaba,Kampala,2024-06-17 19:00:00,2024-06-18 06:38:13.072717,2024-06-18 12:19:42.052701,2024-06-18 17:36:56.602874,Machinery,17210.62,21105.31,1.45,0,None
SHP00416,TRK380,Mombasa,Malaba,Kampala,2024-04-11 10:00:00,2024-04-11 23:49:22.619638,2024-04-12 04:08:37.317715,2024-04-12 09:57:18.295883,Electronics,7072.7,8641.19,1.54,1,None
SHP00417,TRK963,Mombasa,Malaba,Kampala,2024-06-28 17:00:00,2024-06-29 06:09:51.282996,2024-06-29 09:21:05.656604,2024-06-29 16:11:56.647336,Construction Materials,27651.67,26009.78,1.41,1,None
SHP00418,TRK803,Mombasa,Malaba,Kampala,2024-03-29 21:00:00,2024-03-30 05:47:45.709338,2024-03-30 08:20:48.660625,2024-03-30 15:11:18.369414,Electronics,12558.4,16150.33,1.26,0,None
SHP00419,TRK879,Mombasa,Malaba,Kampala,2024-03-31 17:00:00,2024-04-01 03:52:55.990324,2024-04-01 09:40:47.016535,2024-04-01 15:57:44.206532,Pharmaceuticals,6260.74,7963.48,1.55,1,None
SHP00420,TRK998,Mombasa,Malaba,Kampala,2024-04-18 00:00:00,2024-04-18 11:08:10.967702,2024-04-18 13:13:25.570794,2024-04-18 17:19:29.489628,Electronics,5795.97,4866.43,1.23,0,None
SHP00421,TRK393,Mombasa,Malaba,Kampala,2024-06-23 08:00:00,2024-06-23 16:52:42.853227,2024-06-24 03:01:02.820633,2024-06-24 07:15:56.093298,Textiles,5656.27,7508.79,1.12,1,None
SHP00422,TRK204,Mombasa,Malaba,Kampala,2024-06-06 21:00:00,2024-06-07 09:26:13.037572,2024-06-07 16:29:59.100259,2024-06-07 23:57:32.817646,Pharmaceuticals,5882.72,6307.57,1.36,1,None
SHP00423,TRK809,Mombasa,Malaba,Kampala,2024-06-19 01:00:00,2024-06-19 14:33:32.071921,2024-06-19 20:37:03.012402,2024-06-20 02:10:03.799342,Textiles,11782.4,12004.59,1.38,0,None
SHP00424,TRK861,Mombasa,Malaba,Kampala,2024-03-05 06:00:00,2024-03-05 17:43:24.132625,2024-03-06 03:34:36.017750,2024-03-06 10:42:01.336207,Textiles,6987.57,6693.28,1.42,1,None
SHP00425,TRK873,Mombasa,Malaba,Kampala,2024-05-30 17:00:00,2024-05-31 05:25:50.520702,2024-05-31 06:09:10.540698,2024-05-31 10:56:19.695475,Pharmaceuticals,7785.74,7831.87,1.19,0,None
SHP00426,TRK291,Mombasa,Malaba,Kampala,2024-02-14 23:00:00,2024-02-15 10:04:59.092020,2024-02-15 11:35:03.490224,2024-02-15 17:05:35.144694,Machinery,14140.47,13927.91,1.18,1,None
SHP00427,TRK105,Mombasa,Malaba,Kampala,2024-03-25 14:00:00,2024-03-26 02:15:29.288800,2024-03-26 09:32:34.549112,2024-03-26 14:09:43.751160,Electronics,18929.42,23052.55,1.49,1,None
SHP00428,TRK602,Mombasa,Malaba,Kampala,2024-05-26 17:00:00,2024-05-27 03:08:54.648704,2024-05-27 05:49:53.489552,2024-05-27 12:58:03.542411,Food,17880.93,26283.03,1.36,0,None
SHP00429,TRK525,Mombasa,Malaba,Kampala,2024-05-19 17:00:00,2024-05-20 03:25:13.808635,2024-05-20 06:24:22.955593,2024-05-20 11:48:14.358085,Electronics,14950.02,15424.63,1.25,1,None
SHP00430,TRK674,Mombasa,Malaba,Kampala,2024-06-15 00:00:00,2024-06-15 08:41:17.994150,2024-06-15 09:58:46.197068,2024-06-15 15:21:48.702056,Electronics,18567.45,22830.37,1.41,0,None
SHP00431,TRK798,Mombasa,Malaba,Kampala,2024-03-23 12:00:00,2024-03-24 01:29:44.140494,2024-03-24 03:35:18.227201,2024-03-24 11:22:06.049655,Machinery,13644.99,17831.04,1.11,1,None
SHP00432,TRK626,Mombasa,Malaba,Kampala,2024-05-10 14:00:00,2024-05-11 00:55:14.981718,2024-05-11 11:12:44.637147,2024-05-11 16:23:53.286309,Pharmaceuticals,3155.07,3659.02,1.57,0,None
SHP00433,TRK891,Mombasa,Malaba,Kampala,2024-05-17 17:00:00,2024-05-18 01:02:38.340662,2024-05-18 08:12:29.846812,2024-05-18 12:28:12.641050,Pharmaceuticals,5777.09,5483.74,1.44,0,None
SHP00434,TRK310,Mombasa,Malaba,Kampala,2024-05-17 22:00:00,2024-05-18 11:16:18.564205,2024-05-18 17:01:20.634616,2024-05-18 23:59:16.435118,Machinery,22224.35,32399.23,1.47,0,None
SHP00435,TRK124,Mombasa,Malaba,Kampala,2024-04-27 22:00:00,2024-04-28 07:59:25.052110,2024-04-28 11:04:32.876133,2024-04-28 15:25:33.177063,Fuel,23559.84,23002.31,1.14,0,None
SHP00436,TRK364,Mombasa,Malaba,Kampala,2024-04-14 12:00:00,2024-04-14 22:42:24.314337,2024-04-15 04:11:39.619243,2024-04-15 09:48:43.670741,Food,10253.36,13035.19,1.37,0,None
SHP00437,TRK874,Mombasa,Malaba,Kampala,2024-05-29 01:00:00,2024-05-29 13:12:19.051878,2024-05-30 00:06:28.389310,2024-05-30 04:23:53.677315,Construction Materials,17122.71,23129.77,1.25,0,None
SHP00438,TRK388,Mombasa,Malaba,Kampala,2024-04-22 12:00:00,2024-04-22 22:22:14.446378,2024-04-23 01:06:42.557800,2024-04-23 07:45:16.971375,Machinery,11439.12,10911.85,1.47,1,None
SHP00439,TRK749,Mombasa,Malaba,Kampala,2024-02-06 09:00:00,2024-02-06 21:03:49.443383,2024-02-07 01:55:46.001784,2024-02-07 09:35:10.034180,Textiles,10804.25,13543.76,1.58,0,None
SHP00440,TRK666,Mombasa,Malaba,Kampala,2024-05-22 04:00:00,2024-05-22 12:44:21.879433,2024-05-23 04:12:40.798153,2024-05-23 08:13:53.227836,Construction Materials,22881.63,27075.1,1.14,0,Truck Breakdown
SHP00441,TRK859,Mombasa,Malaba,Kampala,2024-03-29 06:00:00,2024-03-29 16:28:33.337114,2024-03-30 00:44:54.469081,2024-03-30 07:19:55.882732,Construction Materials,17849.1,16578.15,1.41,1,None
SHP00442,TRK298,Mombasa,Malaba,Kampala,2024-01-30 05:00:00,2024-01-30 17:01:33.122885,2024-01-30 20:08:54.587935,2024-01-31 02:25:03.602015,Fuel,37027.75,53788.69,1.6,1,None
SHP00443,TRK760,Mombasa,Malaba,Kampala,2024-05-20 02:00:00,2024-05-20 11:44:38.097618,2024-05-20 19:33:34.255574,2024-05-20 23:49:44.279281,Fuel,23948.35,28891.7,1.58,1,None
SHP00444,TRK231,Mombasa,Malaba,Kampala,2024-06-20 20:00:00,2024-06-21 05:24:25.909533,2024-06-21 06:27:29.297430,2024-06-21 11:35:55.272302,Fuel,38002.37,38855.53,1.33,1,None
SHP00445,TRK810,Mombasa,Malaba,Kampala,2024-05-29 04:00:00,2024-05-29 15:23:35.923371,2024-05-29 20:06:37.934852,2024-05-30 01:34:06.640326,Food,24379.88,22381.89,1.26,0,None
SHP00446,TRK829,Mombasa,Malaba,Kampala,2024-06-13 13:00:00,2024-06-13 22:39:36.284436,2024-06-14 06:28:11.079651,2024-06-14 11:54:27.678047,Pharmaceuticals,6397.84,9049.87,1.33,1,None
SHP00447,TRK893,Mombasa,Malaba,Kampala,2024-03-19 15:00:00,2024-03-20 02:18:36.111445,2024-03-20 08:55:54.520746,2024-03-20 13:38:05.611063,Construction Materials,16639.47,16580.09,1.51,0,None
SHP00448,TRK369,Mombasa,Malaba,Kampala,2024-06-09 02:00:00,2024-06-09 14:21:52.387932,2024-06-09 22:07:18.290362,2024-06-10 05:41:24.605021,Textiles,7564.6,6216.86,1.39,1,None
SHP00449,TRK887,Mombasa,Malaba,Kampala,2024-05-31 06:00:00,2024-05-31 19:26:16.157272,2024-06-01 04:24:46.536403,2024-06-01 10:37:09.489982,Construction Materials,32879.72,38724.88,1.43,0,None
SHP00450,TRK474,Mombasa,Malaba,Kampala,2024-04-10 07:00:00,2024-04-10 20:20:55.050944,2024-04-11 03:20:46.323743,2024-04-11 09:42:16.574612,Textiles,5618.99,6323.0,1.36,1,None
SHP00451,TRK472,Mombasa,Malaba,Kampala,2024-05-08 00:00:00,2024-05-08 11:58:33.855371,2024-05-08 18:49:52.937836,2024-05-09 02:13:23.876333,Textiles,11836.68,15138.09,1.48,0,None
SHP00452,TRK556,Mombasa,Malaba,Kampala,2024-02-10 05:00:00,2024-02-10 16:23:53.316699,2024-02-10 22:14:47.110834,2024-02-11 04:30:34.811310,Textiles,11709.62,15399.83,1.34,1,None
SHP00453,TRK141,Mombasa,Malaba,Kampala,2024-02-26 15:00:00,2024-02-27 00:23:25.798004,2024-02-27 02:15:48.713266,2024-02-27 07:19:15.455723,Electronics,5642.13,5330.36,1.55,1,None
SHP00454,TRK497,Mombasa,Malaba,Kampala,2024-04-30 14:00:00,2024-05-01 03:17:21.522796,2024-05-01 13:34:40.148332,2024-05-01 17:44:14.775992,Pharmaceuticals,3944.43,5098.63,1.36,1,None
SHP00455,TRK954,Mombasa,Malaba,Kampala,2024-03-08 18:00:00,2024-03-09 05:15:57.961341,2024-03-09 10:06:52.067535,2024-03-09 14:48:35.504892,Pharmaceuticals,4271.11,5173.92,1.55,0,None
SHP00456,TRK629,Mombasa,Malaba,Kampala,2024-03-05 12:00:00,2024-03-06 01:50:09.760740,2024-03-06 09:58:01.812955,2024-03-06 14:51:31.562220,Machinery,15763.76,22185.97,1.34,1,None
SHP00457,TRK718,Mombasa,Malaba,Kampala,2024-01-02 16:00:00,2024-01-03 05:17:31.939653,2024-01-03 14:52:39.482318,2024-01-03 20:38:14.023609,Electronics,6156.32,7698.07,1.21,0,None
SHP00458,TRK261,Mombasa,Malaba,Kampala,2024-04-02 19:00:00,2024-04-03 07:18:13.738503,2024-04-03 10:33:34.769571,2024-04-03 15:01:58.724780,Electronics,11219.21,11568.77,1.16,1,None
SHP00459,TRK590,Mombasa,Malaba,Kampala,2024-02-23 18:00:00,2024-02-24 02:58:02.919213,2024-02-24 06:27:59.069154,2024-02-24 13:47:59.525102,Fuel,24873.41,22125.39,1.4,0,None
SHP00460,TRK744,Mombasa,Malaba,Kampala,2024-05-11 01:00:00,2024-05-11 14:20:41.229704,2024-05-11 18:14:25.481154,2024-05-11 22:49:40.338595,Electronics,8873.89,8217.46,1.58,0,None
SHP00461,TRK999,Mombasa,Malaba,Kampala,2024-06-18 09:00:00,2024-06-18 22:41:00.683562,2024-06-19 10:17:39.841412,2024-06-19 15:09:38.786630,Construction Materials,34855.52,49045.61,1.19,1,None
SHP00462,TRK715,Mombasa,Malaba,Kampala,2024-02-06 18:00:00,2024-02-07 06:55:21.788691,2024-02-07 09:11:47.835180,2024-02-07 13:55:26.966967,Pharmaceuticals,5064.83,4646.5,1.44,1,None
SHP00463,TRK710,Mombasa,Malaba,Kampala,2024-05-31 02:00:00,2024-05-31 11:22:43.977803,2024-06-01 00:20:14.984356,2024-06-01 05:52:45.635467,Fuel,20331.25,23704.16,1.55,1,Documentation Issues
SHP00464,TRK720,Mombasa,Malaba,Kampala,2024-01-25 05:00:00,2024-01-25 15:51:18.774407,2024-01-25 21:39:20.720977,2024-01-26 04:06:53.094618,Fuel,37555.05,44014.55,1.48,0,None
SHP00465,TRK593,Mombasa,Malaba,Kampala,2024-06-17 04:00:00,2024-06-17 17:24:42.870724,2024-06-17 23:31:08.921052,2024-06-18 05:40:34.639255,Fuel,37939.38,50930.18,1.42,1,None
SHP00466,TRK479,Mombasa,Malaba,Kampala,2024-01-12 22:00:00,2024-01-13 09:10:44.036809,2024-01-13 18:28:35.277293,2024-01-13 23:23:39.879385,Textiles,7339.11,9820.24,1.28,0,None
SHP00467,TRK535,Mombasa,Malaba,Kampala,2024-02-04 08:00:00,2024-02-04 18:51:46.250719,2024-02-05 00:11:18.061965,2024-02-05 05:07:06.247590,Textiles,3754.36,4575.83,1.37,1,None
SHP00468,TRK293,Mombasa,Malaba,Kampala,2024-01-02 22:00:00,2024-01-03 10:27:42.746717,2024-01-03 20:49:40.133139,2024-01-04 00:51:22.575883,Construction Materials,17356.57,13972.66,1.43,1,None
SHP00469,TRK518,Mombasa,Malaba,Kampala,2024-04-02 03:00:00,2024-04-02 11:55:43.217340,2024-04-02 15:10:51.225558,2024-04-02 21:47:13.919019,Food,13919.54,16359.27,1.38,1,None
SHP00470,TRK796,Mombasa,Malaba,Kampala,2024-04-11 06:00:00,2024-04-11 16:28:45.728219,2024-04-12 05:09:53.770865,2024-04-12 12:18:00.324069,Machinery,11931.83,14215.17,1.34,1,Weather Disruption
SHP00471,TRK452,Mombasa,Malaba,Kampala,2024-06-29 12:00:00,2024-06-30 00:24:52.900501,2024-06-30 03:52:48.479709,2024-06-30 11:18:00.464198,Pharmaceuticals,2714.51,2608.21,1.49,0,None
SHP00472,TRK202,Mombasa,Malaba,Kampala,2024-02-24 16:00:00,2024-02-25 02:24:12.115579,2024-02-25 15:24:31.864376,2024-02-25 20:45:45.369363,Construction Materials,27280.51,34897.1,1.13,1,Truck Breakdown
SHP00473,TRK105,Mombasa,Malaba,Kampala,2024-01-24 04:00:00,2024-01-24 14:49:48.043058,2024-01-24 18:22:22.106584,2024-01-25 00:46:25.640945,Fuel,21281.61,20329.03,1.14,0,None
SHP00474,TRK841,Mombasa,Malaba,Kampala,2024-04-08 12:00:00,2024-04-08 23:41:01.656759,2024-04-09 03:40:11.723985,2024-04-09 09:45:14.203807,Pharmaceuticals,7781.18,6537.94,1.49,0,None
SHP00475,TRK755,Mombasa,Malaba,Kampala,2024-05-06 14:00:00,2024-05-06 22:03:51.344583,2024-05-07 00:05:47.042612,2024-05-07 07:29:55.216575,Textiles,7663.38,7175.4,1.49,0,None
SHP00476,TRK729,Mombasa,Malaba,Kampala,2024-02-13 21:00:00,2024-02-14 05:12:58.920476,2024-02-14 07:47:35.724520,2024-02-14 12:45:01.019924,Fuel,39512.92,34012.33,1.24,1,None
SHP00477,TRK461,Mombasa,Malaba,Kampala,2024-06-20 12:00:00,2024-06-20 22:25:57.740884,2024-06-21 03:17:58.456536,2024-06-21 08:06:02.926053,Fuel,34738.51,29459.37,1.15,1,None
SHP00478,TRK843,Mombasa,Malaba,Kampala,2024-05-23 18:00:00,2024-05-24 04:05:18.857362,2024-05-24 10:03:05.916912,2024-05-24 17:54:17.259289,Food,13394.43,19745.27,1.33,1,None
SHP00479,TRK688,Mombasa,Malaba,Kampala,2024-01-02 08:00:00,2024-01-02 17:03:00.751395,2024-01-03 02:54:48.402177,2024-01-03 08:56:18.230763,Construction Materials,16447.72,16546.02,1.57,1,None
SHP00480,TRK997,Mombasa,Malaba,Kampala,2024-05-17 18:00:00,2024-05-18 03:30:03.056221,2024-05-18 07:43:01.277754,2024-05-18 13:29:17.146178,Machinery,20389.71,27301.35,1.48,1,None
SHP00481,TRK797,Mombasa,Malaba,Kampala,2024-04-27 18:00:00,2024-04-28 07:10:19.702832,2024-04-28 13:48:15.323449,2024-04-28 19:43:55.693783,Food,11013.31,13695.75,1.6,0,None
SHP00482,TRK919,Mombasa,Malaba,Kampala,2024-03-21 13:00:00,2024-03-22 02:43:57.626842,2024-03-22 08:24:19.598435,2024-03-22 14:28:17.259163,Fuel,34016.37,33483.84,1.24,1,None
SHP00483,TRK789,Mombasa,Malaba,Kampala,2024-03-28 02:00:00,2024-03-28 13:19:38.312487,2024-03-28 20:29:14.464153,2024-03-29 01:12:04.658913,Food,15303.07,21822.5,1.23,0,None
SHP00484,TRK610,Mombasa,Malaba,Kampala,2024-02-21 07:00:00,2024-02-21 19:24:45.267809,2024-02-21 22:19:37.224299,2024-02-22 05:49:04.716276,Electronics,8438.11,11682.21,1.52,1,None
SHP00485,TRK259,Mombasa,Malaba,Kampala,2024-01-28 03:00:00,2024-01-28 16:31:16.063598,2024-01-28 19:44:01.170400,2024-01-29 02:26:12.864998,Pharmaceuticals,4955.99,3987.77,1.53,0,None
SHP00486,TRK968,Mombasa,Malaba,Kampala,2024-05-03 11:00:00,2024-05-03 22:43:26.417456,2024-05-04 01:38:21.807286,2024-05-04 07:36:31.508725,Construction Materials,32375.38,37023.31,1.59,1,None
SHP00487,TRK507,Mombasa,Malaba,Kampala,2024-02-26 18:00:00,2024-02-27 02:46:10.112523,2024-02-27 13:55:58.632009,2024-02-27 20:02:09.222400,Machinery,18523.04,21830.1,1.35,1,None
SHP00488,TRK981,Mombasa,Malaba,Kampala,2024-06-24 05:00:00,2024-06-24 15:44:35.434341,2024-06-25 04:30:33.454927,2024-06-25 08:59:26.756725,Construction Materials,24201.41,31037.03,1.11,0,Traffic Congestion
SHP00489,TRK694,Mombasa,Malaba,Kampala,2024-01-26 10:00:00,2024-01-26 20:10:10.610238,2024-01-26 23:16:07.942198,2024-01-27 06:42:58.467333,Electronics,13228.45,12778.65,1.34,1,None
SHP00490,TRK474,Mombasa,Malaba,Kampala,2024-02-17 15:00:00,2024-02-18 01:32:37.166217,2024-02-18 04:41:43.307899,2024-02-18 10:22:18.246286,Textiles,6350.79,8878.58,1.24,0,None
SHP00491,TRK685,Mombasa,Malaba,Kampala,2024-02-03 18:00:00,2024-02-04 06:06:57.857302,2024-02-04 13:59:23.391665,2024-02-04 21:14:47.737229,Pharmaceuticals,3619.69,3493.23,1.32,1,None
SHP00492,TRK300,Mombasa,Malaba,Kampala,2024-02-07 23:00:00,2024-02-08 07:53:50.238037,2024-02-08 21:36:16.119374,2024-02-09 04:49:37.743780,Electronics,11322.81,10124.07,1.55,1,Traffic Congestion
SHP00493,TRK407,Mombasa,Malaba,Kampala,2024-03-05 17:00:00,2024-03-06 06:09:03.642821,2024-03-06 21:49:48.326782,2024-03-07 02:01:15.340761,Fuel,33810.86,28469.61,1.51,1,Truck Breakdown
SHP00494,TRK198,Mombasa,Malaba,Kampala,2024-04-25 23:00:00,2024-04-26 09:00:28.581232,2024-04-26 11:59:25.167303,2024-04-26 17:26:03.020406,Construction Materials,26149.83,35747.11,1.27,1,None
SHP00495,TRK224,Mombasa,Malaba,Kampala,2024-03-30 21:00:00,2024-03-31 10:46:43.317716,2024-03-31 14:25:20.764370,2024-03-31 19:13:05.761163,Construction Materials,27997.31,32950.22,1.59,1,None
SHP00496,TRK463,Mombasa,Malaba,Kampala,2024-03-24 21:00:00,2024-03-25 08:03:45.601752,2024-03-25 14:15:12.775091,2024-03-25 21:21:09.093978,Machinery,27571.91,29412.33,1.24,0,None
